,CNTRYID,CNT,CNTSCHID,CYC,NatCen,Region,STRATUM,SUBNATIO,OECD,ADMINMODE,LANGTEST,SC001Q01TA,SC013Q01TA,SC016Q01TA,SC016Q02TA,SC016Q03TA,SC016Q04TA,SC017Q01NA,SC017Q02NA,SC017Q03NA,SC017Q04NA,SC017Q05NA,SC017Q06NA,SC017Q07NA,SC017Q08NA,SC161Q01SA,SC161Q02SA,SC161Q03SA,SC161Q04SA,SC161Q05SA,SC162Q01SA,SC155Q01HA,SC155Q02HA,SC155Q03HA,SC155Q04HA,SC155Q05HA,SC155Q06HA,SC155Q07HA,SC155Q08HA,SC155Q09HA,SC155Q10HA,SC155Q11HA,SC156Q01HA,SC156Q02HA,SC156Q03HA,SC156Q04HA,SC156Q05HA,SC156Q06HA,SC156Q07HA,SC156Q08HA,SC011Q01TA,SC012Q01TA,SC012Q02TA,SC012Q03TA,SC012Q04TA,SC012Q05TA,SC012Q06TA,SC012Q07TA,SC042Q01TA,SC042Q02TA,SC154Q01HA,SC154Q02WA,SC154Q03WA,SC154Q04WA,SC154Q05WA,SC154Q06WA,SC154Q07WA,SC154Q08WA,SC154Q09HA,SC154Q10WA,SC154Q11HA,SC036Q01TA,SC036Q02TA,SC036Q03NA,SC037Q01TA,SC037Q02TA,SC037Q03TA,SC037Q04TA,SC037Q05NA,SC037Q06NA,SC037Q07TA,SC037Q08TA,SC037Q09TA,SC037Q10NA,SC165Q01HA,SC165Q02HA,SC165Q03HA,SC165Q04HA,SC165Q05HA,SC165Q06HA,SC165Q07HA,SC165Q08HA,SC165Q09HA,SC165Q10HA,SC166Q02HA,SC166Q03HA,SC166Q05HA,SC166Q06HA,SC167Q01HA,SC167Q02HA,SC167Q03HA,SC167Q04HA,SC167Q05HA,SC167Q06HA,SC158Q01HA,SC158Q02HA,SC158Q04HA,SC158Q07HA,SC158Q08HA,SC158Q09HA,SC158Q12HA,SC061Q01TA,SC061Q02TA,SC061Q03TA,SC061Q04TA,SC061Q05TA,SC061Q11HA,SC061Q06TA,SC061Q07TA,SC061Q08TA,SC061Q09TA,SC061Q10TA,SC002Q01TA,SC002Q02TA,SC048Q01NA,SC048Q02NA,SC048Q03NA,SC004Q01TA,SC004Q02TA,SC004Q03TA,SC004Q04NA,SC004Q05NA,SC004Q06NA,SC004Q07NA,SC018Q01TA01,SC018Q01TA02,SC018Q02TA01,SC018Q02TA02,SC018Q05NA01,SC018Q05NA02,SC018Q06NA01,SC018Q06NA02,SC018Q07NA01,SC018Q07NA02,SC025Q01NA,SC159Q01HA,SC003Q01TA,SC053Q01TA,SC053Q02TA,SC053Q03TA,SC053Q04TA,SC053Q12IA,SC053Q13IA,SC053Q09TA,SC053Q10TA,SC053Q14IA,SC053Q15IA,SC053Q16IA,SC053D11TA,SC150Q01IA,SC150Q02IA,SC150Q03IA,SC150Q04IA,SC150Q05IA,SC164Q01HA,SC064Q01TA,SC064Q02TA,SC064Q03TA,SC064Q04NA,SC152Q01HA,SC160Q01WA,SC052Q01NA,SC052Q02NA,SC052Q03HA,PRIVATESCH,SCHLTYPE,STRATIO,SCHSIZE,RATCMP1,RATCMP2,TOTAT,PROATCE,PROAT5AB,PROAT5AM,PROAT6,CLSIZE,CREACTIV,EDUSHORT,STAFFSHORT,STUBEHA,TEACHBEHA,SCMCEG,W_SCHGRNRABWT,W_FSTUWT_SCH_SUM,SENWT,VER_DAT,BOOKID
7621,276.0,DEU,27600172.0,07MS,27600,27600.0,DEU9797,2760000,1.0,2.0,148.0,3.0,1.0,100.0,,,,3.0,2.0,3.0,2.0,3.0,3.0,2.0,2.0,0.0,0.0,1.0,0.0,1.0,1.0,3.0,1.0,2.0,3.0,3.0,2.0,2.0,3.0,3.0,3.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,3.0,2.0,1.0,2.0,2.0,1.0,1.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,3.0,2.0,2.0,3.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,3.0,3.0,3.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,272.0,254.0,30.0,10.0,10.0,51.0,51.0,51.0,36.0,1.0,52.0,242.0,72.0,30.0,61.0,23.0,2.0,2.0,70.0,28.0,3.0,0.0,25.0,1.0,4.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,276002,1.0,1.0,2.0,2.0,2.0,0.0,30.0,40.0,15.0,10.0,1.0,4.0,1.0,2.0,1.0,missing,3.0,6.046,526.0,1.0,1.0,87.0,0.8333,0.0345,0.9655,0.0345,28.0,3.0,0.8339,0.8371,0.6764,1.4533,-0.6263,79.63219,4215.76038,30.51718,  29APR19:09:28:53,
7622,276.0,DEU,27600173.0,07MS,27600,27600.0,DEU9797,2760000,1.0,2.0,148.0,5.0,1.0,96.0,,,4.0,3.0,2.0,4.0,3.0,2.0,2.0,3.0,3.0,0.0,0.0,1.0,0.0,1.0,2.0,2.0,1.0,2.0,2.0,3.0,3.0,2.0,2.0,2.0,4.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,3.0,3.0,2.0,3.0,3.0,3.0,,3.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,3.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,4.0,4.0,4.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,3.0,3.0,3.0,2.0,2.0,3.0,1.0,2.0,2.0,2.0,1.0,208.0,175.0,48.0,8.0,54.0,90.0,40.0,40.0,25.0,22.0,2.0,6.0,32.0,5.0,30.0,5.0,32.0,5.0,32.0,5.0,0.0,0.0,26.0,2.0,3.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,276001,1.0,1.0,2.0,2.0,2.0,9.0,40.0,80.0,5.0,3.0,2.0,,1.0,1.0,2.0,missing,3.0,11.1014,383.0,0.4444,1.0,34.5,0.942,1.0,1.0,0.0,23.0,3.0,0.4292,1.5598,1.0522,-0.5488,0.9042,41.09322,3230.65085,15.74802,  29APR19:09:28:53,
7623,276.0,DEU,27600174.0,07MS,27600,27600.0,DEU9797,2760000,1.0,2.0,148.0,4.0,1.0,30.0,5.0,45.0,20.0,2.0,2.0,2.0,2.0,4.0,4.0,3.0,3.0,0.0,1.0,1.0,0.0,0.0,2.0,1.0,2.0,1.0,2.0,2.0,3.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,3.0,2.0,3.0,2.0,2.0,3.0,,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,3.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,4.0,4.0,4.0,4.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,350.0,320.0,42.0,12.0,35.0,112.0,5.0,5.0,0.0,10.0,4.0,8.0,55.0,13.0,55.0,8.0,0.0,2.0,55.0,9.0,1.0,1.0,15.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,276002,2.0,1.0,2.0,2.0,2.0,1.0,31.0,95.0,5.0,20.0,2.0,,1.0,1.0,2.0,missing,3.0,10.8943,670.0,0.0446,1.0,61.5,0.9593,0.0163,0.9675,0.0244,28.0,3.0,2.1861,0.43,-0.6199,-0.0452,0.9042,40.00555,4295.78297,15.3312,  29APR19:09:28:53,
7624,276.0,DEU,27600175.0,07MS,27600,27600.0,DEU9797,2760000,1.0,2.0,148.0,1.0,2.0,80.0,10.0,,10.0,2.0,3.0,,,3.0,4.0,4.0,4.0,0.0,0.0,1.0,0.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,4.0,4.0,4.0,4.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,3.0,3.0,2.0,3.0,2.0,2.0,245.0,380.0,5.0,10.0,30.0,78.0,20.0,20.0,20.0,40.0,40.0,60.0,60.0,10.0,60.0,10.0,10.0,5.0,,,5.0,,30.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,276002,1.0,2.0,2.0,2.0,2.0,1.0,50.0,30.0,5.0,5.0,1.0,3.0,1.0,1.0,1.0,missing,2.0,9.6154,625.0,0.2564,1.0,65.0,1.0,0.1923,,0.0769,28.0,3.0,2.1284,,-0.6364,0.9355,0.9042,47.57248,3821.0474,18.23105,  29APR19:09:28:53,
7625,276.0,DEU,27600176.0,07MS,27600,27600.0,DEU9797,2760000,1.0,2.0,148.0,3.0,2.0,70.0,10.0,0.0,20.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,3.0,3.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,4.0,4.0,4.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,3.0,3.0,3.0,4.0,2.0,2.0,2.0,2.0,296.0,380.0,14.0,1.0,9.0,90.0,60.0,40.0,20.0,42.0,42.0,60.0,35.0,26.0,34.0,14.0,1.0,0.0,0.0,12.0,5.0,2.0,50.0,2.0,4.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,276002,1.0,1.0,2.0,2.0,2.0,,90.0,30.0,30.0,40.0,1.0,2.0,1.0,1.0,2.0,missing,2.0,14.0833,676.0,0.6667,0.6667,48.0,0.8542,0.0208,0.125,0.125,28.0,3.0,-1.4212,-0.4314,0.356,0.928,0.9042,53.91079,4156.22179,20.66006,  29APR19:09:28:53,
7626,276.0,DEU,27600177.0,07MS,27600,27600.0,DEU9797,2760000,1.0,2.0,148.0,3.0,1.0,75.0,0.0,0.0,25.0,2.0,1.0,3.0,2.0,3.0,2.0,3.0,2.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,3.0,2.0,1.0,1.0,2.0,1.0,2.0,3.0,3.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,3.0,3.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,3.0,4.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,353.0,420.0,6.0,,10.0,97.0,0.0,0.0,,8.0,12.0,4.0,38.0,32.0,38.0,28.0,0.0,2.0,38.0,30.0,1.0,1.0,10.0,2.0,5.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,276002,1.0,1.0,2.0,2.0,2.0,,17.0,17.0,5.0,3.0,1.0,3.0,1.0,1.0,1.0,missing,3.0,14.3148,773.0,0.0,,54.0,0.963,0.0185,0.9815,0.0278,33.0,2.0,0.6299,0.4427,-1.1401,0.2266,-1.0238,40.95538,3618.86794,15.6952,  29APR19:09:28:53,
7627,276.0,DEU,27600178.0,07MS,27600,27600.0,DEU9797,2760000,1.0,2.0,148.0,3.0,1.0,100.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,3.0,3.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,3.0,3.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,3.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,3.0,4.0,4.0,4.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,3.0,1.0,2.0,2.0,1.0,1.0,483.0,455.0,5.0,3.0,6.0,108.0,60.0,60.0,32.0,9.0,30.0,35.0,62.0,27.0,0.0,23.0,4.0,4.0,58.0,23.0,3.0,1.0,40.0,1.0,4.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,276002,2.0,2.0,2.0,2.0,2.0,0.0,80.0,90.0,30.0,40.0,2.0,,1.0,1.0,2.0,missing,3.0,12.4238,938.0,0.5556,1.0,75.5,0.1523,0.0795,0.9205,0.0464,28.0,2.0,-0.2376,-1.4551,-0.4515,-0.8166,0.3009,29.43668,2398.32852,11.28092,  29APR19:09:28:53,
7628,276.0,DEU,27600179.0,07MS,27600,27600.0,DEU9797,2760000,1.0,2.0,148.0,4.0,1.0,70.0,0.0,20.0,10.0,3.0,2.0,2.0,3.0,2.0,3.0,4.0,2.0,0.0,0.0,1.0,0.0,1.0,2.0,1.0,1.0,2.0,3.0,3.0,2.0,2.0,2.0,2.0,3.0,3.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,3.0,3.0,1.0,2.0,3.0,1.0,2.0,1.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,3.0,3.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,4.0,4.0,3.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,1.0,3.0,3.0,1.0,1.0,496.0,435.0,14.0,5.0,19.0,160.0,150.0,90.0,30.0,6.0,20.0,2.0,36.0,28.0,0.0,0.0,0.0,0.0,34.0,28.0,2.0,,50.0,2.0,5.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,276002,1.0,1.0,1.0,1.0,2.0,1.0,15.0,50.0,1.0,1.0,1.0,3.0,2.0,2.0,2.0,missing,3.0,18.62,931.0,0.9375,0.6,50.0,0.0,0.0,0.96,0.04,33.0,1.0,0.7857,0.9861,0.1795,-0.0745,-0.497,28.4888,4621.79801,10.91767,  29APR19:09:28:53,
7629,276.0,DEU,27600180.0,07MS,27600,27600.0,DEU9797,2760000,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9999999,,,,,,,,,,,,,,,,missing,,,,,,,,,,,,,,,,,,118.01569,1167.85191,45.22677,  29APR19:09:28:53,
7630,276.0,DEU,27600181.0,07MS,27600,27600.0,DEU9797,2760000,1.0,2.0,148.0,2.0,1.0,98.0,,2.0,,2.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,3.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,3.0,2.0,3.0,3.0,2.0,1.0,3.0,,3.0,3.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,3.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,4.0,4.0,4.0,4.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,,,2.0,5.0,10.0,,60.0,52.0,8.0,7.0,6.0,6.0,8.0,18.0,8.0,17.0,0.0,0.0,8.0,16.0,0.0,0.0,80.0,2.0,3.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,276002,1.0,1.0,1.0,2.0,2.0,5.0,30.0,70.0,15.0,,2.0,,1.0,2.0,2.0,missing,3.0,,,,0.8667,17.0,0.9706,0.0,0.9412,0.0,23.0,2.0,-0.9432,-0.3163,-0.4097,-0.0452,0.9042,48.50192,2317.65796,18.58723,  29APR19:09:28:53,
7631,276.0,DEU,27600182.0,07MS,27600,27600.0,DEU9797,2760000,1.0,2.0,148.0,3.0,1.0,95.0,0.0,5.0,0.0,1.0,1.0,2.0,1.0,3.0,2.0,2.0,2.0,0.0,1.0,1.0,0.0,1.0,2.0,2.0,1.0,3.0,3.0,3.0,3.0,3.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,3.0,1.0,,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,4.0,4.0,3.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,3.0,4.0,1.0,2.0,2.0,2.0,110.0,80.0,5.0,10.0,10.0,48.0,35.0,25.0,24.0,3.0,7.0,2.0,15.0,5.0,15.0,4.0,15.0,5.0,15.0,5.0,1.0,0.0,100.0,2.0,3.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,276002,1.0,2.0,2.0,2.0,2.0,5.0,30.0,50.0,10.0,5.0,1.0,3.0,2.0,2.0,2.0,missing,3.0,10.8571,190.0,0.7292,0.7143,17.5,0.9714,1.0,1.0,0.0571,23.0,3.0,0.4698,-0.5869,-0.1522,0.6393,-0.1764,82.5,3514.35168,31.61621,  29APR19:09:28:53,
7632,276.0,DEU,27600183.0,07MS,27600,27600.0,DEU9797,2760000,1.0,2.0,148.0,3.0,1.0,100.0,0.0,0.0,0.0,3.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,3.0,1.0,3.0,3.0,3.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,3.0,3.0,1.0,3.0,3.0,2.0,3.0,3.0,3.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,3.0,2.0,2.0,2.0,1.0,1.0,3.0,3.0,3.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,4.0,4.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,,1.0,1.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,546.0,550.0,31.0,1.0,10.0,148.0,30.0,30.0,6.0,2.0,23.0,10.0,55.0,31.0,,,2.0,,6.0,,4.0,,10.0,1.0,4.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,276002,1.0,1.0,2.0,2.0,2.0,0.0,40.0,75.0,7.0,5.0,1.0,2.0,2.0,2.0,1.0,missing,3.0,15.5461,1096.0,0.2027,1.0,70.5,,0.0284,0.0851,0.0567,28.0,3.0,1.2478,0.592,1.1989,0.6015,-0.1764,35.21397,4458.27129,13.49494,  29APR19:09:28:53,
7633,276.0,DEU,27600184.0,07MS,27600,27600.0,DEU9797,2760000,1.0,2.0,148.0,2.0,1.0,100.0,,,,4.0,3.0,3.0,2.0,3.0,4.0,1.0,2.0,0.0,0.0,1.0,0.0,1.0,2.0,3.0,1.0,2.0,2.0,1.0,2.0,1.0,3.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,3.0,2.0,1.0,3.0,2.0,2.0,,1.0,,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,3.0,1.0,1.0,2.0,2.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,4.0,4.0,3.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,2.0,3.0,2.0,4.0,4.0,3.0,4.0,3.0,2.0,3.0,243.0,211.0,28.0,1.0,43.0,96.0,40.0,40.0,20.0,5.0,3.0,5.0,24.0,11.0,23.0,11.0,,,,,1.0,,31.0,2.0,4.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,276002,1.0,2.0,2.0,2.0,2.0,6.0,17.0,57.0,5.0,2.0,2.0,,1.0,1.0,1.0,missing,3.0,15.3898,454.0,0.4167,1.0,29.5,0.9661,,,0.0339,28.0,2.0,1.0679,1.2657,1.4893,1.6842,0.1571,45.66494,2580.27724,17.50002,  29APR19:09:28:53,
7634,276.0,DEU,27600185.0,07MS,27600,27600.0,DEU9797,2760000,1.0,2.0,148.0,4.0,1.0,100.0,0.0,0.0,0.0,3.0,1.0,2.0,1.0,2.0,2.0,3.0,4.0,0.0,0.0,1.0,0.0,1.0,2.0,3.0,2.0,2.0,3.0,3.0,2.0,3.0,2.0,1.0,3.0,3.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,3.0,3.0,1.0,1.0,,2.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,3.0,2.0,1.0,3.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,3.0,4.0,4.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,3.0,2.0,3.0,3.0,1.0,2.0,3.0,2.0,2.0,487.0,435.0,60.0,10.0,50.0,145.0,32.0,32.0,7.0,10.0,15.0,22.0,70.0,15.0,68.0,13.0,1.0,0.0,68.0,13.0,1.0,0.0,15.0,2.0,3.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,276002,1.0,1.0,2.0,2.0,2.0,10.0,20.0,90.0,3.0,2.0,1.0,2.0,1.0,1.0,2.0,missing,3.0,11.8968,922.0,0.2207,1.0,77.5,0.9613,0.0129,0.9613,0.0129,23.0,1.0,0.5916,-0.0719,1.2343,0.2364,-0.061,24.74027,3096.12444,9.48113,  29APR19:09:28:53,
7635,276.0,DEU,27600186.0,07MS,27600,27600.0,DEU9797,2760000,1.0,2.0,148.0,3.0,1.0,80.0,,20.0,,3.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,4.0,1.0,3.0,3.0,4.0,3.0,2.0,3.0,3.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,3.0,3.0,2.0,3.0,3.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,1.0,2.0,2.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,4.0,4.0,4.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,435.0,545.0,6.0,,8.0,105.0,130.0,130.0,90.0,2.0,35.0,8.0,47.0,22.0,47.0,21.0,0.0,1.0,47.0,22.0,1.0,,70.0,1.0,4.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,276002,2.0,2.0,2.0,2.0,2.0,,50.0,30.0,10.0,5.0,2.0,,1.0,2.0,2.0,missing,3.0,16.8966,980.0,1.2381,1.0,58.0,0.9914,0.0086,1.0,0.0172,28.0,3.0,-0.2376,-0.0719,-1.3196,0.2266,0.9042,38.63956,2715.8932,14.80771,  29APR19:09:28:53,
7636,276.0,DEU,27600187.0,07MS,27600,27600.0,DEU9797,2760000,1.0,2.0,148.0,4.0,1.0,100.0,0.0,0.0,0.0,3.0,2.0,1.0,1.0,3.0,3.0,3.0,3.0,0.0,1.0,1.0,0.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,3.0,3.0,2.0,3.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,3.0,1.0,1.0,2.0,1.0,2.0,2.0,3.0,3.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,3.0,1.0,1.0,1.0,2.0,1.0,3.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,4.0,3.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,2.0,3.0,2.0,524.0,451.0,68.0,33.0,39.0,109.0,15.0,15.0,0.0,13.0,30.0,13.0,52.0,55.0,52.0,54.0,,,49.0,54.0,3.0,1.0,50.0,2.0,4.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,276001,1.0,1.0,2.0,2.0,2.0,9.0,30.0,25.0,10.0,10.0,1.0,2.0,1.0,2.0,2.0,missing,3.0,12.2642,975.0,0.1376,1.0,79.5,0.9937,,0.956,0.044,28.0,3.0,1.2478,-0.0879,0.1795,1.0965,-0.4859,33.91741,4171.31366,12.99806,  29APR19:09:28:53,
