,CNTRYID,CNT,CNTSCHID,CYC,NatCen,Region,STRATUM,SUBNATIO,OECD,ADMINMODE,LANGTEST,SC001Q01TA,SC013Q01TA,SC016Q01TA,SC016Q02TA,SC016Q03TA,SC016Q04TA,SC017Q01NA,SC017Q02NA,SC017Q03NA,SC017Q04NA,SC017Q05NA,SC017Q06NA,SC017Q07NA,SC017Q08NA,SC161Q01SA,SC161Q02SA,SC161Q03SA,SC161Q04SA,SC161Q05SA,SC162Q01SA,SC155Q01HA,SC155Q02HA,SC155Q03HA,SC155Q04HA,SC155Q05HA,SC155Q06HA,SC155Q07HA,SC155Q08HA,SC155Q09HA,SC155Q10HA,SC155Q11HA,SC156Q01HA,SC156Q02HA,SC156Q03HA,SC156Q04HA,SC156Q05HA,SC156Q06HA,SC156Q07HA,SC156Q08HA,SC011Q01TA,SC012Q01TA,SC012Q02TA,SC012Q03TA,SC012Q04TA,SC012Q05TA,SC012Q06TA,SC012Q07TA,SC042Q01TA,SC042Q02TA,SC154Q01HA,SC154Q02WA,SC154Q03WA,SC154Q04WA,SC154Q05WA,SC154Q06WA,SC154Q07WA,SC154Q08WA,SC154Q09HA,SC154Q10WA,SC154Q11HA,SC036Q01TA,SC036Q02TA,SC036Q03NA,SC037Q01TA,SC037Q02TA,SC037Q03TA,SC037Q04TA,SC037Q05NA,SC037Q06NA,SC037Q07TA,SC037Q08TA,SC037Q09TA,SC037Q10NA,SC165Q01HA,SC165Q02HA,SC165Q03HA,SC165Q04HA,SC165Q05HA,SC165Q06HA,SC165Q07HA,SC165Q08HA,SC165Q09HA,SC165Q10HA,SC166Q02HA,SC166Q03HA,SC166Q05HA,SC166Q06HA,SC167Q01HA,SC167Q02HA,SC167Q03HA,SC167Q04HA,SC167Q05HA,SC167Q06HA,SC158Q01HA,SC158Q02HA,SC158Q04HA,SC158Q07HA,SC158Q08HA,SC158Q09HA,SC158Q12HA,SC061Q01TA,SC061Q02TA,SC061Q03TA,SC061Q04TA,SC061Q05TA,SC061Q11HA,SC061Q06TA,SC061Q07TA,SC061Q08TA,SC061Q09TA,SC061Q10TA,SC002Q01TA,SC002Q02TA,SC048Q01NA,SC048Q02NA,SC048Q03NA,SC004Q01TA,SC004Q02TA,SC004Q03TA,SC004Q04NA,SC004Q05NA,SC004Q06NA,SC004Q07NA,SC018Q01TA01,SC018Q01TA02,SC018Q02TA01,SC018Q02TA02,SC018Q05NA01,SC018Q05NA02,SC018Q06NA01,SC018Q06NA02,SC018Q07NA01,SC018Q07NA02,SC025Q01NA,SC159Q01HA,SC003Q01TA,SC053Q01TA,SC053Q02TA,SC053Q03TA,SC053Q04TA,SC053Q12IA,SC053Q13IA,SC053Q09TA,SC053Q10TA,SC053Q14IA,SC053Q15IA,SC053Q16IA,SC053D11TA,SC150Q01IA,SC150Q02IA,SC150Q03IA,SC150Q04IA,SC150Q05IA,SC164Q01HA,SC064Q01TA,SC064Q02TA,SC064Q03TA,SC064Q04NA,SC152Q01HA,SC160Q01WA,SC052Q01NA,SC052Q02NA,SC052Q03HA,PRIVATESCH,SCHLTYPE,STRATIO,SCHSIZE,RATCMP1,RATCMP2,TOTAT,PROATCE,PROAT5AB,PROAT5AM,PROAT6,CLSIZE,CREACTIV,EDUSHORT,STAFFSHORT,STUBEHA,TEACHBEHA,SCMCEG,W_SCHGRNRABWT,W_FSTUWT_SCH_SUM,SENWT,VER_DAT,BOOKID
8985,372.0,IRL,37200140.0,07MS,37200,37200.0,IRL0006,3720000,1.0,2.0,313.0,2.0,,,,,,1.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,3.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,4.0,4.0,4.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,611.0,0.0,3.0,28.0,15.0,102.0,120.0,120.0,30.0,1.0,40.0,40.0,41.0,5.0,41.0,5.0,30.0,3.0,5.0,1.0,1.0,0.0,25.0,2.0,3.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,372001,1.0,1.0,2.0,2.0,1.0,1.0,10.0,10.0,8.0,3.0,2.0,,1.0,1.0,1.0,PRIVATE,,14.046,611.0,1.1765,1.0,43.5,1.0,0.7241,0.1264,0.023,23.0,1.0,0.1,-0.5869,0.2913,-0.4415,0.9042,3.88269,470.20179,28.43874,  29APR19:14:24:19,
8986,372.0,IRL,37200141.0,07MS,37200,37200.0,IRL0006,3720000,1.0,2.0,313.0,3.0,,,,,,3.0,2.0,2.0,2.0,3.0,2.0,3.0,3.0,0.0,0.0,0.0,1.0,0.0,2.0,2.0,4.0,2.0,2.0,2.0,3.0,3.0,2.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,3.0,2.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,3.0,3.0,3.0,4.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,0.0,702.0,9.0,21.0,32.0,111.0,110.0,110.0,10.0,0.0,40.0,45.0,45.0,8.0,,,41.0,,8.0,,0.0,,96.0,1.0,3.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,372001,1.0,2.0,2.0,2.0,1.0,2.0,12.0,85.0,6.0,1.0,2.0,,1.0,2.0,2.0,PRIVATE,,14.3265,702.0,0.991,1.0,49.0,,0.8367,0.1633,0.0,23.0,1.0,0.8006,0.592,0.6482,-0.5205,-0.6263,2.93898,261.38417,21.52655,  29APR19:14:24:19,
8987,372.0,IRL,37200142.0,07MS,37200,37200.0,IRL0008,3720000,1.0,2.0,434.0,5.0,,,,,,3.0,2.0,2.0,2.0,3.0,3.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,3.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,3.0,2.0,3.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,3.0,2.0,3.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,4.0,4.0,4.0,4.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,4.0,4.0,3.0,2.0,2.0,3.0,2.0,2.0,3.0,2.0,2.0,203.0,186.0,,5.0,30.0,65.0,50.0,50.0,0.0,3.0,32.0,32.0,27.0,3.0,27.0,2.0,,,2.0,1.0,0.0,2.0,16.0,1.0,3.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,372002,2.0,2.0,2.0,2.0,2.0,10.0,6.0,10.0,5.0,5.0,1.0,2.0,1.0,2.0,2.0,PUBLIC,,13.6491,389.0,0.7692,1.0,28.5,0.9825,,0.0877,0.0351,23.0,1.0,0.8339,0.592,1.5622,0.6101,0.9042,6.71189,409.36007,49.1612,  29APR19:14:24:19,
8988,372.0,IRL,37200143.0,07MS,37200,37200.0,IRL0006,3720000,1.0,2.0,313.0,5.0,,,,,,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,2.0,3.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,3.0,2.0,3.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,4.0,4.0,4.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,0.0,630.0,,,,112.0,90.0,90.0,30.0,2.0,50.0,50.0,,,,,,,,,,,,1.0,4.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,372002,2.0,2.0,2.0,2.0,2.0,,34.0,97.0,10.0,3.0,2.0,,2.0,2.0,2.0,PRIVATE,,,630.0,0.8036,1.0,,,,,,28.0,0.0,-1.4212,-0.3163,-0.6823,-0.4289,0.9042,3.91864,448.44712,28.70207,  29APR19:14:24:19,
8989,372.0,IRL,37200144.0,07MS,37200,37200.0,IRL0005,3720000,1.0,2.0,313.0,3.0,,,,,,2.0,2.0,2.0,2.0,3.0,2.0,4.0,4.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,2.0,2.0,3.0,2.0,2.0,1.0,3.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,3.0,,1.0,1.0,,2.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,4.0,4.0,4.0,3.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,299.0,234.0,10.0,20.0,26.0,70.0,70.0,50.0,10.0,5.0,45.0,50.0,50.0,1.0,,,,,3.0,,0.0,,100.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,372001,1.0,2.0,2.0,2.0,1.0,,10.0,12.0,9.0,3.0,2.0,,1.0,2.0,1.0,PRIVATE,,10.5545,533.0,1.0,0.7143,50.5,,,0.0594,0.0,18.0,0.0,1.2048,0.43,0.1795,0.2266,0.287,6.0718,358.43026,44.47288,  29APR19:14:24:19,
8990,372.0,IRL,37200145.0,07MS,37200,37200.0,IRL0004,3720000,1.0,2.0,434.0,2.0,,,,,,4.0,2.0,4.0,2.0,4.0,4.0,4.0,3.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,1.0,2.0,2.0,2.0,3.0,2.0,2.0,3.0,3.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,3.0,2.0,3.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,4.0,4.0,4.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,3.0,2.0,1.0,2.0,2.0,3.0,2.0,1.0,1.0,2.0,2.0,110.0,99.0,0.0,16.0,20.0,34.0,24.0,24.0,,0.0,16.0,7.0,15.0,5.0,15.0,3.0,15.0,4.0,8.0,1.0,0.0,0.0,100.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,372001,2.0,2.0,2.0,2.0,2.0,0.0,20.0,10.0,10.0,8.0,2.0,,1.0,1.0,1.0,PRIVATE,,11.9429,209.0,0.7059,1.0,17.5,0.9429,0.9714,0.4857,0.0,18.0,2.0,2.455,1.2805,0.1936,-0.5205,0.9042,8.4697,342.92934,62.03628,  29APR19:14:24:19,
8991,372.0,IRL,37200146.0,07MS,37200,37200.0,IRL0008,3720000,1.0,2.0,313.0,1.0,,,,,,2.0,2.0,1.0,1.0,2.0,2.0,2.0,3.0,0.0,0.0,0.0,1.0,0.0,2.0,2.0,4.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,,2.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,3.0,3.0,2.0,3.0,2.0,2.0,250.0,202.0,,50.0,45.0,81.0,24.0,24.0,20.0,2.0,28.0,32.0,38.0,4.0,38.0,3.0,38.0,4.0,10.0,3.0,0.0,0.0,100.0,1.0,3.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,372001,2.0,2.0,2.0,2.0,2.0,,60.0,75.0,10.0,,2.0,,1.0,2.0,2.0,PUBLIC,,11.3,452.0,0.2963,1.0,40.0,0.9875,1.0,0.2875,0.0,23.0,3.0,0.2681,-0.3163,-0.0956,0.9355,-4.0518,5.2563,510.8898,38.49974,  29APR19:14:24:19,
8992,372.0,IRL,37200147.0,07MS,37200,37200.0,IRL0009,3720000,1.0,2.0,313.0,3.0,,,,,,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,3.0,3.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,3.0,4.0,3.0,3.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,579.0,582.0,1.0,12.0,2.0,208.0,60.0,60.0,30.0,55.0,55.0,80.0,98.0,10.0,98.0,10.0,98.0,10.0,25.0,0.0,2.0,0.0,65.0,1.0,4.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,372001,1.0,2.0,2.0,2.0,2.0,,50.0,60.0,35.0,25.0,2.0,,1.0,1.0,2.0,PUBLIC,,11.2718,1161.0,0.2885,1.0,103.0,1.0,1.0,0.2427,0.0194,28.0,2.0,-1.4212,-0.4314,-0.9505,-0.0452,-0.4859,1.86144,400.48983,13.63409,  29APR19:14:24:19,
8993,372.0,IRL,37200148.0,07MS,37200,37200.0,IRL0006,3720000,1.0,2.0,313.0,2.0,,,,,,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,2.0,4.0,4.0,4.0,4.0,3.0,2.0,3.0,2.0,3.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,3.0,3.0,2.0,2.0,2.0,2.0,,2.0,3.0,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,4.0,4.0,3.0,4.0,2.0,1.0,2.0,2.0,1.0,2.0,,,,,,,,3.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,,,5.0,8.0,8.0,,50.0,50.0,5.0,3.0,35.0,45.0,40.0,5.0,40.0,5.0,40.0,5.0,5.0,2.0,0.0,0.0,90.0,2.0,4.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,2.0,2.0,372001,1.0,2.0,2.0,2.0,2.0,5.0,15.0,15.0,10.0,5.0,2.0,,1.0,1.0,2.0,PRIVATE,,,,,1.0,42.5,1.0,1.0,0.1412,0.0,28.0,3.0,0.1,-1.4551,-0.0221,-0.4289,0.1571,3.74525,369.25529,27.43206,  29APR19:14:24:19,
8994,372.0,IRL,37200149.0,07MS,37200,37200.0,IRL0005,3720000,1.0,2.0,313.0,1.0,,,,,,4.0,2.0,3.0,2.0,2.0,2.0,4.0,4.0,0.0,0.0,0.0,1.0,0.0,2.0,3.0,4.0,2.0,3.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,3.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,4.0,4.0,4.0,4.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,3.0,2.0,2.0,2.0,1.0,2.0,230.0,218.0,8.0,20.0,90.0,64.0,50.0,50.0,15.0,1.0,15.0,60.0,29.0,5.0,29.0,5.0,29.0,5.0,10.0,2.0,0.0,0.0,100.0,1.0,4.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,372001,1.0,2.0,2.0,2.0,2.0,0.0,10.0,30.0,10.0,2.0,2.0,,1.0,2.0,2.0,PRIVATE,,14.2222,448.0,0.7813,1.0,31.5,1.0,1.0,0.3492,0.0,28.0,2.0,0.7566,1.0064,-0.1522,-0.0452,0.9042,6.25579,420.95942,45.82054,  29APR19:14:24:19,
8995,372.0,IRL,37200150.0,07MS,37200,37200.0,IRL0006,3720000,1.0,2.0,313.0,3.0,,,,,,1.0,1.0,,,2.0,2.0,2.0,3.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,3.0,2.0,3.0,1.0,3.0,1.0,3.0,2.0,3.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,3.0,2.0,2.0,2.0,2.0,3.0,3.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,4.0,4.0,4.0,4.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,2.0,1.0,2.0,3.0,3.0,2.0,3.0,1.0,2.0,0.0,626.0,22.0,11.0,8.0,128.0,50.0,50.0,5.0,2.0,30.0,35.0,48.0,4.0,48.0,,46.0,,,,,,12.0,2.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,372001,1.0,2.0,2.0,2.0,2.0,,15.0,20.0,4.0,1.0,2.0,,2.0,2.0,2.0,PRIVATE,,12.52,626.0,0.3906,1.0,50.0,0.96,0.92,,,28.0,0.0,0.2681,,0.2408,0.7185,0.9042,4.0306,505.6081,29.52212,  29APR19:14:24:19,
8996,372.0,IRL,37200151.0,07MS,37200,37200.0,IRL0008,3720000,1.0,2.0,313.0,2.0,,,,,,1.0,1.0,1.0,3.0,2.0,,1.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,3.0,4.0,2.0,3.0,3.0,2.0,2.0,2.0,2.0,3.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,3.0,,2.0,3.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,3.0,,2.0,2.0,2.0,2.0,2.0,,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,4.0,4.0,4.0,4.0,2.0,2.0,2.0,2.0,1.0,,1.0,1.0,1.0,,,,,3.0,3.0,2.0,1.0,2.0,3.0,2.0,4.0,4.0,2.0,1.0,239.0,219.0,80.0,40.0,80.0,109.0,75.0,75.0,0.0,0.0,50.0,50.0,40.0,5.0,,,,,20.0,,0.0,,70.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,372001,1.0,2.0,2.0,2.0,2.0,,30.0,71.0,10.0,,2.0,,2.0,2.0,2.0,PUBLIC,,10.7765,458.0,0.6881,1.0,42.5,,,0.4706,0.0,23.0,3.0,-0.414,0.1683,0.6058,1.1711,0.9042,5.74043,534.72444,42.04576,  29APR19:14:24:19,
8997,372.0,IRL,37200152.0,07MS,37200,37200.0,IRL0009,3720000,1.0,2.0,313.0,1.0,,,,,,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,2.0,3.0,2.0,3.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,3.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,,1.0,1.0,3.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,4.0,4.0,4.0,4.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,285.0,267.0,4.0,6.0,40.0,110.0,110.0,110.0,20.0,2.0,50.0,225.0,43.0,2.0,,,40.0,,15.0,,5.0,,98.0,1.0,3.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,372002,2.0,2.0,2.0,2.0,1.0,1.0,25.0,90.0,10.0,5.0,1.0,2.0,1.0,2.0,2.0,PUBLIC,,12.5455,552.0,1.0,1.0,44.0,,0.9091,0.3409,0.1136,23.0,1.0,-0.0672,0.43,1.4126,0.2266,0.9042,4.34969,433.51077,31.85926,  29APR19:14:24:19,
8998,372.0,IRL,37200153.0,07MS,37200,37200.0,IRL0002,3720000,1.0,2.0,313.0,1.0,,,,,,3.0,3.0,3.0,3.0,2.0,2.0,3.0,3.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,3.0,3.0,3.0,3.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,241.0,195.0,1.0,20.0,40.0,74.0,0.0,0.0,0.0,0.0,30.0,30.0,41.0,3.0,41.0,3.0,41.0,3.0,10.0,,0.0,,8.0,1.0,3.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,372001,1.0,2.0,2.0,2.0,2.0,,41.0,42.0,4.0,24.0,2.0,,1.0,1.0,1.0,PUBLIC,,10.2588,436.0,0.0,,42.5,1.0,1.0,0.2353,0.0,23.0,2.0,0.4292,1.5435,0.2913,0.2266,-1.0542,5.11364,320.34696,37.45481,  29APR19:14:24:19,
8999,372.0,IRL,37200154.0,07MS,37200,37200.0,IRL0003,3720000,1.0,2.0,313.0,1.0,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,2.0,3.0,2.0,3.0,3.0,2.0,2.0,3.0,3.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,3.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,3.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,3.0,2.0,2.0,3.0,3.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,4.0,4.0,4.0,4.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,3.0,2.0,2.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,386.0,327.0,2.0,5.0,8.0,134.0,92.0,92.0,24.0,0.0,45.0,60.0,52.0,2.0,52.0,2.0,52.0,2.0,10.0,0.0,1.0,0.0,4.0,2.0,4.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,372001,2.0,2.0,2.0,2.0,2.0,2.0,10.0,90.0,5.0,5.0,2.0,,1.0,2.0,2.0,PUBLIC,,13.4528,713.0,0.6866,1.0,53.0,1.0,1.0,0.1887,0.0189,28.0,3.0,-1.4212,-1.4551,1.2448,0.6015,0.9042,3.58273,440.94836,26.24168,  29APR19:14:24:19,
